titel	datering	pagina	incipit	titel_norm	taal
TEXT000000021349	Getijden- en gebedenboek, met kalender voor het bisdom Utrecht; Mnl.					nederlands	TDRA000000008933
TEXT000000030244	Gebed tot S. Maria Magdalena		 f.036r-036v	"O salighe Maria Magdalena die alre eirste den heren verdient hebste te sien nader verrisenisse ..."			TDRA000000004634
TEXT000000027738	Getijden der H.Maagd		 f.001r-044r	"Here, du selte opdoen myn lippen, Ende myn mont zal voertkundighen dyn lof ..."			TDRA000000005659
TEXT000000038618	Getijden van de eeuwige wijsheid		 f.073r-080v				TDRA000000004965
TEXT000000005599	Miniatuur getijdenboek						TDRA000000006802
TEXT000000022132	Psalter. Getijden; Frans en Lat.	1270				frans;latijn	TDRA000000009171
TEXT000000024543	Getijdenboek; Lat.	1450/1500				latijn	TDRA000000010165
TEXT000000030536	Gebeden over de zeven vreugden van S. Maria		 f.220v-221v	"Vervrouwe di Maria reyne maghet wanttu by den enghel Gabriel die boetscapt hoerdeste ..."			TDRA000000005386
TEXT000000028379	Gebedenboek (onvolledig); Lat.	1450/1475				latijn	TDRA000000011368
TEXT000000029067	Getijdenboek, bestemd voor gebruik door Augustinessen, waarschijnlijk in het bisdom Luik, doch met kalender voor het bisdom Utrecht; Lat.	1500				latijn	TDRA000000011749
TEXT000000031628	Aflaatgebeden voor de heilige plaatsen in Jerusalem		 f.?	(Rubriek) "Hier naer volghen oracien die men leist up alle devote plaetsen die staen binder stede van Jherusalem ende der buuten. Ende daer teeken staet van eenen gheheelen cruce, daer es oflaet a pena et a culpa ende daer maer staet een half cruce daer es oflaet van VII jaren etc. alst blijct ... "		nederlands	TDRA000000013373
TEXT000000027704	Lange Getijden van het H.Kruis		 f.059r-084v				TDRA000000005215
TEXT000000028437	Mnl. misgebeden en sequentiën voor de tijd van Kerstmis tot Pasen		 f.01r-22	(Rubriek) "In Kerstnacht ter ierster missen Sequentia"			TDRA000000000860
TEXT000000040947	Gebed tot S. Jacobus		 f.147-147r				TDRA000000004495
TEXT000000038624	Getijden van de eeuwige wijsheid; Mnl.		 f.087r-118r	"Salicheit der zielen ende des lives..."			TDRA000000006492
TEXT000000042188	H. Kruisgetijden		 f.068r-101r				TDRA000000000476
TEXT000000025113	Gebeden van de hoogtijden volgens het kerkelijk jaar		 f.001r	"O guede ende mynnentlike Jesu ware ende ewige wijsheit des vaders die ons wonderlick heveste ghescapen ..."			TDRA000000002046
TEXT000000023204	Getijdenboek; Lat.	1410/1420				latijn	TDRA000000009490
TEXT000000021413	Getijdenboek; Lat.					onb	TDRA000000008965
TEXT000000027076	Gebed tot de wonden van Jezus		 f.125r-134v	(Rubriek) "Die toeganck tot Jhesum Christum om traecheijt des hertten te verwecken om verlet goet haeftelijck te verhalen em mesdaet te versuenen. Ende is ghenaemt der zielen spijse oft geestelijck ontfanck des weerdighen heilighen sacraments Oratie. Die rechte handt."			TDRA000000004299
TEXT000000021361	Gedicht over tafelmanieren met (in proza) de gebeden die men bij aanvang van de maaltijd zegt		 f.005r-006v				TDRA000000004001
TEXT000000019826	Gebed tot S. Sebastianus tegen de pest		 f.115v				TDRA000000003460
TEXT000000027710	Getijden van de H. Geest		 f.109r-128v				TDRA000000005215
TEXT000000038630	Getijden van de eeuwige wijsheid		 f.043r-062v	"Salicheit der zielen..."			TDRA000000005251
TEXT000000040204	Gebed tot God om genade		 f.058r-060r	"O almachtighe goedertieren vader wilt u mijn ziele leijden uut den kercker ..."			TDRA000000001354
TEXT000000037932	Gebed tot S. Cunera		 f.216r-216v	"God gruet u blinckende lelie sancta Cunera God gruet u schoen suverlicke joncfrou..."			TDRA000000000336
TEXT000000010355	Getijdenboek (usus Sarum); Lat.	1400/1425				latijn	TDRA000000007804
TEXT000000023953	Gebed tot de Drievuldigheid		 f.?	"O heilige drivoldicheit, ic dank ende love u dat gy my nae uwe beelde gescapen ende gemaect hebt ..."			TDRA000000005597
TEXT000000012218	Gebed voor de eucharistie uit Henricus Suso: Büchlein der ewigen Weisheit		 f.223v-224v	"O levende vrucht, du soete gheminde du wonnentlike paradise du soete dropel van syppercen..."	Gebed voor de eucharistie uit Henricus Suso: Büchlein der ewigen Weisheit		TDRA000000001346
TEXT000000038383	Getijden van de eeuwige wijsheid		 f.043r-060v				TDRA000000002590
TEXT000000041640	Getijden van de H. Geest in de vertaling van Geert Grote		 f.086r-103r				TDRA000000005167
TEXT000000003467	Gebedenboek	1500/1525				onb	TDRA000000005607
TEXT000000006279	Getijdenboek					frans	TDRA000000007057
TEXT000000039062	Getijden van de Heilige Geest		 f.073r-089v				TDRA000000005367
TEXT000000031358	Gebed tot Maria, met aflaat		 f.136r-140r	"O myn alre liefste heilighe vrouwe Maria, ewighe maghet der maechden, moeder der alreoverste guedertierenheit ..."			TDRA000000013233
TEXT000000036437	Getijdenboek (usus Rome); Lat.	1460				latijn	TDRA000000015268
TEXT000000041867	Lange kruisgetijden		 f.?				TDRA000000004611
TEXT000000002792	Gebedenboek; Lat., Mnl. en Frans	1500/1525				latijn	TDRA000000004543
TEXT000000012581	Mnl. gebed tot S. Maria op naam van Thomas van Aquino		 f.158r-162v	"God gruete u hoeghe edel puere fonteyne ..."	Ongespecificeerde Mnl. teksten op naam van Thomas van Aquino		TDRA000000006017
TEXT000000034220	Gebed met drie pater noster		 f.?	"O here Jhesus Christe, coninc der ewiger glorien, een alre genadichste vader ende waerlicken een alre beste troester alre bedroeffenissen ende anxten, ic biddi om der onsprekeliker godliker mynnen wil ..."			TDRA000000005597
TEXT000000026630	Gebed		 f.141v-144r	"O almogende vader in der godheit oirspronc ende fonteyne van alre salicheit, afgront ende ontholt van allen goede ..."			TDRA000000002436
TEXT000000039076	Gebeden		 f.164v-170r				TDRA000000005366
TEXT000000021639	Leven en lijden van Jezus volgens de getijden		 f.001r-056r		Mnl. vertaling van Gerard Zerbolt van Zutphen: De spiritualibus ascensionibus		TDRA000000005163
TEXT000000027248	Gebed tot God, Jezus en Maria		 f.089v-?	"O zoete God, die almachtich zijt, ic bevele jou mine ziele in uwe moghenthede ..."			TDRA000000006558
TEXT000000030734	Gebed		 f.012v-013v	"O du alreliefste hemelsche vader, ic bidde dy om die mynne ende liefte die du haddes tot dynen eengeborenen soen ..."			TDRA000000005388
TEXT000000023006	Mnl. vertaling van Ave mundi spes Maria, berijmd		 f.093r-096v	"God groete di der weerelt hope Maria / God groete di milde ende goedertiere Maria ..."	Mnl. vertalingen van Ave mundi spes Maria, berijmd		TDRA000000006236
TEXT000000025477	Gebed		 f.137r-137v	"O here ghenadighe god want du een troester beste alre bedruefder herten der gheenre die in ghenaden staen ..."			TDRA000000010475
TEXT000000016903	Gebeden over het lijden van Jezus. Etc.	1566				onb	TDRA000000008390
TEXT000000031364	Psalter. Gebedenboek; Mnl.	14??				nederlands	TDRA000000013247
TEXT000000038432	Getijden van de eeuwige wijsheid in de vertaling van Geert Grote, begin ontbreekt		 f.075r-104v	"Salicheit der sielen ende des lives gheve ons..."			TDRA000000001738
TEXT000000027512	Gebed tot Jezus (Gebed van koning Karel?)		 f.081r-083r	"O here Jhesu Christe, waerachtich God in der ewicheit, den allen herten ende ghedachten openbaer sijn ..."			TDRA000000006487
TEXT000000031370	Getijdenboek	1450/1500				onb	TDRA000000013254
TEXT000000023774	Berijmd gebed tot God en Maria		 f.002r-002v	"O Vader zone helich gheest / U ghevic up ziele ende lijf ..."			TDRA000000001823
TEXT000000025463	Communiegebed, voorafgegaan door uitleg over de vijf vruchten van de eucharistie		 f.090r-091r	"Ten alren eersten alstu den ghebenediden lichame Gods ontfanghes, so bestu deelachtich alle der duechden ende goedes dat God dede in sinen levene ..."			TDRA000000008036
TEXT000000031416	Gebeden tot de heilige Maria, het H. Kruis, de heiligen Johannes de Doper, Johannes de Evangelist, Petrus, Sebastiaan, Herasmus, Anthonius, Katharina, Barbara, Dorothea, Apollonia en de Elf duizend maagden		 f.166r-175v				TDRA000000002803
TEXT000000027274	Kort gebed tot de H. Laurentius		 f.191v	"O bernende minnaer ende oversterke ridder ende martelaer Christi ..."			TDRA000000002708
TEXT000000040370	Gebed		 f.170r-171v	"O coeninck der coeninghen ende here der heren ende alre creaturen ..."			TDRA000000007606
TEXT000000007985	Mnl. gebed uit Mechtild van Hackeborn: Liber specialis gratiae (Boek I, 19e)		 f.018r-022r	"Ic laeve di ende benedi di ende glorificier di ..."	Mnl. vertalingen van Mechtild van Hackeborn: Liber specialis gratiae		TDRA000000001350
TEXT000000024190	Gebed over het lijden van Jezus, toegeschreven aan paus Clemens		 f.070r-071r	"O suete here ihesus cristus Ic dancke ende ic love di ende ic doe di oppe dat arme herte mijn ..."			TDRA000000000207
TEXT000000022287	Getijdenboek (usus Rome); Lat.	1500/1525				latijn	TDRA000000009218
TEXT000000038591	Getijden van de eeuwige wijsheid		 f.073r-096r	"Salicheit der sielen ende lives gheve ons..."			TDRA000000008938
TEXT000000032902	Lofdicht op Maria		 f.170r	"Lof alder opperste ghecroont van gode / Lof vrouwe die u dienaers helpt uut node  ..."			TDRA000000002937
TEXT000000041720	Getijden van alle heiligen		 f.085v-105				TDRA000000002107
TEXT000000038585	Getijden van de eeuwige wijsheid		 f.049r-069v	"Salicheit der sielen ende lijfs gheve ons jhesus cristus..."			TDRA000000004487
TEXT000000017200	Getijdenboek; fragm. Lat. en Mnl.					latijn;nederlands	TDRA000000008409
TEXT000000024812	Gebed		 f.126r-126v	"Weest ghegruet, o alre heilichste stat gods, di moet gebenedien die heilige drievoldicheit ..."			TDRA000000008006
TEXT000000005604	Miniatuur getijdenboek						TDRA000000006803
TEXT000000022250	Berijmd gebed		 f.130v	"O lieve heere Jhesus hu alder helichste leven ende conversacie in deser tijt ..."			TDRA000000008149
TEXT000000002180	Getijdenboek, met kalender voor het bisdom Utrecht; Lat.	1480				latijn	TDRA000000003270
TEXT000000024621	Gebed tot de H. Drievuldigheid; Mnl.		 f.?	"O Heere, Vader, Zone ende Helich Geest, een enich God zonder beghin ..."			TDRA000000006558
TEXT000000034432	Getijdenboek; Mnl.	1470				nederlands	TDRA000000014716
TEXT000000007946	Mnl. gebed uit Mechtild van Hackeborn: Liber specialis gratiae (Boek III, 17)		 f.310r-311v	"Ic love ic benedie ic make overclaer dat alre suetste ende goedertierenste hert mijns alren getrousten mynners Jhesu Christe ..."	Mnl. vertalingen van Mechtild van Hackeborn: Liber specialis gratiae		TDRA000000006494
TEXT000000029463	Getijdenboek; Mnl.	1450/1500				nederlands	TDRA000000011935
TEXT000000006480	Getijdenboek						TDRA000000007197
TEXT000000034354	Gebed tijdens de mis		 f.?	"O almechtige god ende getrouwe hemelsche vader tot dynre hoger mogentheit coem ic sundige mensche om genade ..."			TDRA000000005597
TEXT000000024147	Getijdenboek, voor gebruik in Engeland; Lat.	1350/1400				latijn	TDRA000000009930
TEXT000000007952	Drie Mnl. gebeden tot S. Maria uit Mechtild van Hackeborn: Liber specialis gratiae		 f.131r-132v	"O Maria ewige maget ende moeder godes, ic vermane di der ontfangenisse die di die engel boetscapte ..."	Mnl. vertalingen van Mechtild van Hackeborn: Liber specialis gratiae		TDRA000000003849
TEXT000000039102	Getijden van de Heilige Geest		 f.160r-192v				TDRA000000006453
TEXT000000002194	Getijdenboek, met kalender voor het bisdom Utrecht; Mnl.	1480/1500				nederlands	TDRA000000003293
TEXT000000024635	Berijmd gebed tot Jezus		 f.166r	"Ave here Jhesu Crist / de du waer god unde mensche byst / Also hillich unde also waer / alse Maria dych ghebaer ..."			TDRA000000010205
TEXT000000038234	Gebed		 f.051r-052v	"Ic love ica aenbede ic groete ic glorificier ick benedie di guede jhesu in den onbegripeliken jolijt dat dine heilighe menscheit hadden in dynre verrisenisse..."			TDRA000000000211
TEXT000000028027	Gebed tot Maria; Mnl.		 f.026r	"Sijt ghegruet alder goedertierenste ..."			TDRA000000003679
TEXT000000023172	Berijmd gebed tot de apostelen Jacobus en Philippus		 f.050r	"Here sente Jacob bidt onsen here / Dat hi my van allen sonden keere / here Philips bidt gode ..."			TDRA000000001864
TEXT000000023614	Berijmd gebed tot de H.Romboud en H.Christina		 f.034r-034v	"O Rombout werde gods vrient vercoren / Begracijt wonderlike zeere / Helich maertelare al vooren ..."			TDRA000000004431
TEXT000000028999	Passiegebed: O Afgront alre goetheit		 f.105r-109r	"O Afgront alre goetheit ..."	O Afgront alre goetheit		TDRA000000001349
TEXT000000038552	Getijden van de eeuwige wijsheid		 f.060-076				TDRA000000008269
TEXT000000038546	Getijden van de eeuwige wijsheid		 f.041v-060v	"Salicheit der sielen..."			TDRA000000006316
TEXT000000009943	Berijmd gebed tot Maria op naam van Augustinus		 f.126r	"O Maria, seer der ic mi verbliden van di / Want groote bliscap, veel betrouwens maecti mi ..."	Ongespecificeerde Mnl. teksten op naam van Augustinus		TDRA000000003671
TEXT000000014912	Getijden van S. Maria		 f.?				TDRA000000004937
TEXT000000028033	Gebed		 f.047v-048v	"O Hemelsche vader ic offery dy heden dinen enighen gheborenen sone onsen heere Jhesum Christum onsen brueder ende onsen verlossere ..."			TDRA000000003679
TEXT000000040614	Gebed tot de wonden van Christus		 f.068r-075v	"O barmhertighe Jhesu ic gruete die wonde dijns luchteren votes ende offere daer in alle die sericheit passie ende bangicheit dijns inwendighen menschen ..."			TDRA000000007529
TEXT000000027857	Pater noster, Ave Maria, Credo		 f.022r-023v				TDRA000000005671
TEXT000000025098	Berijmd gebed tot S. Maria		 f.263v	"Ghegroet meest blomme sonder verdwijnen / Ghegroet meest tresor van edelre mijnen ..."			TDRA000000010417
TEXT000000014523	Gebeden op de zeven bloedstortingen		 f.311v-315v	"O heer Jhesu Criste ic bidde u inder hoechster mynnen dattu dijn teder jonge bloet soe vroch uutstortes ..."			TDRA000000000359
TEXT000000030495	Getijdenboek, met kalender; Lat.	1500/1525				latijn	TDRA000000012654
TEXT000000040172	Korte getijden van H. Kruis		 f.078				TDRA000000003315
TEXT000000014537	Gebeden op de zeven bloedstortingen		 f.097v-101v				TDRA000000003805
TEXT000000013258	Gebed tot S. Maria op naam van Bernardus van Clairvaux		 f.261v-262r	"O Maria bloyende scone rode rose, moeder gods, o milde Maria ende alre miltste ende vruchtbaerste wijnstock ..."	Ongespecificeerde Mnl. teksten op naam van Bernardus van Clairvaux		TDRA000000007281
TEXT000000033836	Gebed over de passie		 f.?	"O almechtige suete here Jhesus, die sonder begyn voer allen tyden uutten vaderliken herten sonder tyt geboeren bist ende inder tyt uutten reynen meechdeliken lichaem der saliger maget Marien ..."			TDRA000000005597
TEXT000000029846	Gebed		 f.106r-109v	"Inden name des vaders ende des soens ende des heilighen gheests sel ic huden op staen. Ende inden name van onser liever soeter vrouwen ende alder gheselscap van hemmelrijc ..."			TDRA000000005184
TEXT000000041536	Gebed tot S. Oncommer en S. Margaretha		 f.163r-164r, 172v				TDRA000000003603
TEXT000000013270	Gebed tot S. Maria op naam van Bernardus van Clairvaux		 f.171v-173r	"O suete moeder ende maget Maria, ic bidde u dat gi tot gedenckenisse mijns herten wilt brengen die elendicheit dijns staens ..."	Ongespecificeerde Mnl. teksten op naam van Bernardus van Clairvaux		TDRA000000006017
TEXT000000013264	Gebed tot S. Maria op naam van Bernardus van Clairvaux		 f.156r-157r	"O myn alre liefste vrouwe, suete Maria ende alre sekerste haep allen den genen die in di hapen ..."	Ongespecificeerde Mnl. teksten op naam van Bernardus van Clairvaux		TDRA000000003813
TEXT000000019749	Getijdenboek (usus Sarum); Lat.	1390/1400				latijn	TDRA000000008586
TEXT000000041522	Gebed tot S. Barbara		 f.168v				TDRA000000003310
TEXT000000022734	Berijmd gebed tot Maria (glossengebed over het Ave Maria)		 f.307v-313v				TDRA000000004681
TEXT000000027894	Gebed na het Confiteor		 f.237r	"Ic bidde u, lieve Heer ..."			TDRA000000005671
TEXT000000039314	Getijdenboek; onvoll.; Lat.	1470				latijn	TDRA000000016214
TEXT000000028219	Gebed van de passie		 f.152v-153r	(rubriek) Wie dit ghebet dat hier nae staet leest voer die martelie ons heren... dat hi soe sundich waer dat hi ... dat wil god in hem verwandelen			TDRA000000000483
TEXT000000032241	Gebed tot S. Maria		 f.191v-193r	"Ic gruet dy salige joncfrou Maria mitter grueten daer dy die engel Gabriel mede grueten aldus sprekende   ..."			TDRA000000005388
TEXT000000022052	Gebed over het lijden van Jezus		 f.018	"O du alre soetste here Jhesu Criste doer die wairdicheit dijns heilighe lichaems soe ghi mi arme sonder dat dijn heylighe weerde lichaem moet sijn mijn leste spise ..."			TDRA000000001343
TEXT000000024437	Aanbevelingsgebed tot Maria		 f.145v-147v	"O Gloriose vrouwe ende milde O heilige Maria coninghinne der hemelen O vrouwe der engelen ..."			TDRA000000006028
TEXT000000015832	Korte gebeden, waarvan de meeste tot S. Maria		 f.153r-256v				TDRA000000002320
TEXT000000025729	Gebed tot S. Maria		 f.?	"O ghi alre soetste minlicste ende alre begeerlicste soetste reynste maget Maria, o gi minlicste soete vrouwe Maria fonteyn des levens, o genadighe gods moeder reyne maget ..."			TDRA000000005849
TEXT000000002396	Gebeden. Psalter van Sinte Katherinen; Mnl.	15??				nederlands	TDRA000000003768
TEXT000000001847	Getijden- en gebedenboek, met kalender voor het bisdom Utrecht (S. Hyppolitus in rood); Lat.en Mnl.	1485				latijn;nederlands	TDRA000000002754
TEXT000000030324	Gebed tot S. Maria		 f.273r-275r	"Joncfrouwe Maria boven alle joncfrouwen, een coninghinne der enghelen, een hope alder gheender die verladen sijn, een troest der bedruefder ..."			TDRA000000007997
TEXT000000004081	Boetpsalmen in het Lat. met Ned. gebeden, gevolgd door litanie in het Lat.		 f.088r-109r				TDRA000000006017
TEXT000000022708	Anthonis de Roovere: Berijmd gebed tot de S. Trinitas (met acrostichon)		 f.40v-41r	"Almueghende vader zonder beghin / Daer alle beghinnen an namen beghinsele / ..."			TDRA000000004010
TEXT000000024379	Getijdenboek; fragm.; Lat.	14??				latijn	TDRA000000010062
TEXT000000039328	Gebed tot S. Maria		 f.196r-198r	"Heylighe ende onbevlecte maghet maria..."			TDRA000000005222
TEXT000000031760	Gebed tot S. Adrianus		 f.032r-033r	"Siinte Adriaen hillighe ridder ende martelaer godes vrent uutvercoren want du in dinen XXVIII iare  ..."			TDRA000000000873
TEXT000000040199	Sacramentsgebed		 f.022v-024v	"O heer Jhesu Christe soen des ewighen vaders ic bidde di doer die verdienten uwer heiligher mensheit ..."			TDRA000000001354
TEXT000000023402	Berijmd morgengebed tot Jezus		 f.025v-028r	"O Jhesus Cristus scepper mijn / Ghedanct ghelooft so moet ghi sijn / Dat ghi mi in deser nacht ..."			TDRA000000003915
TEXT000000037477	Gebed tot de H. Drievuldigheid		 f.018v-020r	"O gloriose hillige drievoldicheit ende onghescheidene enicheit ..."			TDRA000000000509
TEXT000000030318	Gebed tot S. Maria		 f.321v-326	"O Maria eyne jonffrauwe alre jonffrauwen ..."			TDRA000000004766
TEXT000000024355	Korte getijden van Maria		 f.195r-205r	"Dit sijn die ghetide seven / Daer wy Marien lof in gheven / ..."			TDRA000000004408
TEXT000000032537	Getijdenboek; Mnl.	14??				nederlands	TDRA000000013901
TEXT000000027884	Gebed tot Jezus		 f.218r				TDRA000000005671
TEXT000000039304	Gebed van S. Barbara		 f.092v	"O heilighe martelairster sinte barbara die nu mit gode den vader..."			TDRA000000003340
TEXT000000031758	Meditaties en gebeden tot Maria, engelen, heiligen en martelaren; Mnl.		 I. f.001r-069r	"Als die wynstock heb ik vrucht ghemaket..."		nederlands	TDRA000000000873
TEXT000000032251	Vijf Ave Maria-gebeden		 f.201v-202v	"Die ierste Avemaria offer ic u o suete joncfrou  Maria in die eere des rouwen den gy hadt doe gy uwen lieven soen saget hangen ..."			TDRA000000005388
TEXT000000015836	Reeks gebeden		 f.285v-288v				TDRA000000002320
TEXT000000024433	Gebed tot Maria		 f.136r-138r	"O Maria heilige moder gades ende reyne maget der gelijc van gade ny en gewaert inden hemel ..."			TDRA000000006028
TEXT000000032245	Gebed tot S. Maria		 f.?	"O Maria, hoge geloefde hemelsche coningynne, ic arme sunder, offer dit cleyn onnutte gebet te lave ende te eeren ..."			TDRA000000005597
TEXT000000023348	Getijdenboek; Lat.	1490				latijn	TDRA000000009558
TEXT000000003098	Gebeden; Ripuar.					nederlands	TDRA000000005075
TEXT000000024427	Zeven vreugden van Maria		 f.111v-114v	"Vervrouwet u heilige gades moder vander blomen der mechdelicheit ..."			TDRA000000006028
TEXT000000039310	Getijden van de Heilige Geest		 f.066r-080v				TDRA000000005222
TEXT000000027890	Gebed op naam van Anselmus		 f.234v		Ongespecificeerde Mnl. teksten op naam van Anselmus van Canterbury		TDRA000000005671
TEXT000000022730	Berijmd gebed tot Maria (glossengebed over het Ave Maria)		 f.052r-54v				TDRA000000005172
TEXT000000029895	Getijdenboek; Lat.	14??				latijn	TDRA000000012236
TEXT000000027660	Getijdenboek	1480				onb	TDRA000000011007
TEXT000000023406	Jhesus Kerst van hemelrike (Berijmd gebed tot Jezus)		 f.147r-148v	"Jhesus Kerst van hemelrike / Ghebenedijt soe moeti sijn / Ic bidde oetmoedeliken ..."			TDRA000000008599
TEXT000000027106	Gebed tot het bloed van Jezus		 f.029r-030r	"O bloet o heere Jesu Criste dat ghy om ons so mildelick in overvloedicheyt ..."			TDRA000000010589
TEXT000000039338	Getijden van S. Maria		 f.010r-?				TDRA000000003296
TEXT000000040189	Aflaatgebed		 f.118v-119v	"Ic bidde di o alre minlicste here Jhesu Christi overmids dier mynne daer ghi hemelsche coninc anden cruce mede henct ..."			TDRA000000001353
TEXT000000031770	Getijdenboek: Mariagetijden; Mnl.	14??				nederlands	TDRA000000013496
TEXT000000031770	Getijdenboek: Mariagetijden; Mnl.	14??				nederlands	TDRA000000013496
TEXT000000016442	Gedicht over het lijden van Jezus verdeeld over de kanonieke uren		 f.112-141	"Och siele, laet ons mit Jhesus liden / Die nu knyelde te mettentijden ..."			TDRA000000002244
TEXT000000025088	Gebed		 f.086r	"O Bitter morseel wreed boven schreven ..."			TDRA000000009370
TEXT000000014533	Lat. gebeden op de zeven bloedstortingen met Mnl. rubriek		 f.007r-007v				TDRA000000006017
TEXT000000040162	Gebed tot S. Maria		 f.042r-043v	"O mijn alre liefste vrouwe sinte Maria ... In dier uren als mijn oghen also verswaert werden overmids die donckerheit des doots ..."			TDRA000000001353
TEXT000000030491	Berijmd gebed		 f.144r	"Overvloedighen ryckdom noch armoede groot ...			TDRA000000004462
TEXT000000014527	Aankondiging van de zeven bloedstortingen, zonder de tekst (vgl. f.089r-091v)		 f.142v				TDRA000000002836
TEXT000000013248	Gebed tot S. Maria op naam van Bernardus van Clairvaux		 f.131v-132r	"Ghedenct o alre soetste moeder ende joncvrouwe ..."	Ongespecificeerde Mnl. teksten op naam van Bernardus van Clairvaux		TDRA000000000566
TEXT000000042007	Getijden van Maria hemelvaart		 f.176r-222r				TDRA000000003828
TEXT000000014241	Die dorne croene ons heeren, lange versie		 f.150r-156r	"O lieve heer Jhesu Cristi nu begheer ic tot deser tijt u heilighe hoeft te grueten ..."	Die dorne croene Ons Heeren		TDRA000000001346
TEXT000000027853	Gebeden		 f.183r-203v				TDRA000000005663
TEXT000000005364	Getijdenboek					onb	TDRA000000006710
TEXT000000041526	Getijden van de H. Geest , begin ontbreekt		 f.090v-113r				TDRA000000003603
TEXT000000011477	Getijden- en gebedenboek; fragm.; Lat.	1425/1475				latijn	TDRA000000007953
TEXT000000003073	Mariapsalter. Etc. Ripuar.					duits;ripuarisch	TDRA000000005038
TEXT000000013260	Gebed tot S. Maria op naam van Bernardus van Clairvaux		 f.002r-004v	"O Maria, eerwerdighe ende gloriose moeder godes, hemelsche planta ..."	Ongespecificeerde Mnl. teksten op naam van Bernardus van Clairvaux		TDRA000000000562
TEXT000000024631	Berijmd gebed tot God		 f.269r	"Al waeren alle eertsche menschen goden ..."			TDRA000000009370
TEXT000000002190	Getijdenboek, met kalender voor het bisdom Utrecht; Mnl.	1450/1500				nederlands	TDRA000000003288
TEXT000000026998	Gebed		 f.029r	"Ick gruete u met grooter eeren lieflijck anschijn ..."			TDRA000000004299
TEXT000000007956	Mnl. gebed tot S. Maria uit Mechtild van Hackeborn: Liber specialis gratiae (Boek I, 47)		 f.121r-122r	"O gloriose ewige maghet Maria, moeder ons heren, uwe ontsprekelike ontfermherticheit ..."	Mnl. vertalingen van Mechtild van Hackeborn: Liber specialis gratiae		TDRA000000003851
TEXT000000032735	Getijdenboek, met kalender; Mnl.	1475/1500				nederlands	TDRA000000013980
TEXT000000022526	Gebed tot S. Margaretha		 f.134r	"O heilighe ute vercoerne maghet ons heeren Jhesu Cristi om wies wille ..."			TDRA000000003672
TEXT000000034344	Gebed tijdens de mis		 f.?	"Here Jhesus Christe, om die weerdicheit dyns heiligen lichaams ende bluets dat die priester den vader van hemelryc offert ..."			TDRA000000005597
TEXT000000023638	Berijmd gebed tot de H.Franciscus		 f.078r-079r	"O Sinte Fransoys helich heere / Hu vader die was een rike man / Die hu gheerne met sijnre leere ..."			TDRA000000005363
TEXT000000022532	Gebed (Mnl. vertaling van Juste judex Jhesu Criste)		 f.144v-145v	"Gherechteghe doemere Jhesus Kerst der conijnghen coninc ende heere ..."	Mnl. vertaling van Juste judex Jhesu Criste		TDRA000000003672
TEXT000000034350	Gebed tijdens de mis		 f.?	"Weest gegroet, o onspreckelic licham ende bloet Christi by welken alle gelovige zielen beholden werden  ..."			TDRA000000005597
TEXT000000014080	Getijden vander heyligher drievuldicheyt		 f.107r-121r				TDRA000000005736
TEXT000000004293	Gebedenboek, met kalender; Mnl.	1530				nederlands	TDRA000000006127
TEXT000000030136	Gebed tot S. Anna		 f.030v-031v	"O edel moeder sancta Anna schoen ende vruchtbaer als een oliven boem ..."			TDRA000000004634
TEXT000000026754	Blad uit een getijdenboek met miniatuur kruisiging; Lat.	1440				latijn	TDRA000000010798
TEXT000000024625	Berijmd gebed tot S. Johannes Baptista		 f.?	Johannes Baptiste martelare ende profete / maect mi rike na dijnen behete / dat onse heere beheeten heeft ..."			TDRA000000008243
TEXT000000002184	Horarium (zonder Mariagetijden), met later bijgevoegde Mnl. gebeden	1500/1525				latijn;nederlands	TDRA000000003276
TEXT000000038224	Gebeden tot S. Anna		 f.068r-069v	"O Heylige moeder sante Anna weest onse enyge troest ende toeverlaet in alle onsen noot..."			TDRA000000007976
TEXT000000032709	Getijdenboek (usus Rome); Lat.	1450/1460				latijn	TDRA000000013969
TEXT000000025275	Gebed		 f.034v	"O lieve heer ic hope meer in uwer ontfermherticheit dan ic mistrouwe van mynen quaden wercken ..."			TDRA000000004885
TEXT000000016867	Tekst over het lijden van Jezus, verdeeld over de getijden		 f.182r-247r	"Als Jhesus syn avontmael hadde ghedaen ..."			TDRA000000005564
TEXT000000009947	Gebed tot Maria op naam van Augustinus		 f.115r-119v	"O suete joncfrou Maria, alre heilichste moeder ..."	Ongespecificeerde Mnl. teksten op naam van Augustinus		TDRA000000004717
TEXT000000028989	Drie gulden gebeden met drie pater noster		 f.164r-166r	"O Alder goedertierenste heere Jhesu Christe doer die uuterste pijne dat ghij uut biddende ende anxte sweete bloedich sweet ..."			TDRA000000001336
TEXT000000021013	Ave Maria, Pater noster en Credo uit Jan van Boendale: Der leken spiegel		 f.054v	(Incipit Ave Maria) "Ic gruete di Maria / Gracien vol, onse here metti si / Voer alle wive ghebenedijt sidi ..."	Der leken spiegel		TDRA000000003108
TEXT000000018686	Getijdenboek, met kalender voor het bisdom Utrecht; Mnl.	1490/1510				nederlands	TDRA000000008435
TEXT000000009953	Gebed over de passie op naam van Augustinus		 f.317r-324r	"O alre liefste vader siet aen dynen alren liefsten sone ..."	Ongespecificeerde Mnl. teksten op naam van Augustinus		TDRA000000000582
TEXT000000026768	Gebed op de Vijf droefheden van Maria		 f.189r-189v				TDRA000000006440
