TDRA000000001155	UTRECHT, UB : Cat. 1030	Collectie Maastricht
TDRA000000001155	UTRECHT, UB : Cat. 1030	Jehenne de Bernimolin
TDRA000000001155	UTRECHT, UB : Cat. 1030	Maaseik, Regularissen S. Agnes
TDRA000000001155	UTRECHT, UB : Cat. 1030	Utrecht, Universiteitsbibliotheek
TDRA000000008617	LONDEN, BL : Add. 27948	Londen, British Library
TDRA000000008617	LONDEN, BL : Add. 27948	Lord Richard de Welles and Willoughby
TDRA000000003971	BRUSSEL, KB : 21665	Brussel, Koninklijke Bibliotheek
TDRA000000003971	BRUSSEL, KB : 21665	Voorst, Dirk Cornelis van
TDRA000000003971	BRUSSEL, KB : 21665	Voorst, Jan Jacob van
TDRA000000015691	SALLOCH (New York) : Cat. 375, nr. 14	Salloch, William (New York)
TDRA000000004950	UTRECHT, MCC : ABM 14	Kok, H.B. (Utrecht)
TDRA000000004950	UTRECHT, MCC : ABM 14	Utrecht, Aartsbisschoppelijk Museum
TDRA000000004950	UTRECHT, MCC : ABM 14	Utrecht, Museum Catharijneconvent
TDRA000000007281	Olim WIEDER (Noordwijk) : z.s.	Huydecoper, Balthasar
TDRA000000007281	Olim WIEDER (Noordwijk) : z.s.	Schaef
TDRA000000007281	Olim WIEDER (Noordwijk) : z.s.	Six van Vromade, Jan Willem
TDRA000000007281	Olim WIEDER (Noordwijk) : z.s.	Straalman, A.W.
TDRA000000007281	Olim WIEDER (Noordwijk) : z.s.	Wieder, F.C. (Noordwijk)
TDRA000000006766	BOEDAPEST, OSK : Holl. 396	Boedapest, Országos Széchényi Könyvtár
TDRA000000009455	WASHINGTON, LC : 49	Richardson, Ernest C. (Princeton)
TDRA000000009455	WASHINGTON, LC : 49	Washington, Library of Congress
TDRA000000009455	WASHINGTON, LC : 49	zuster Magdalaine
TDRA000000016213	MONTREAL, MU : 100	Atkinson, R.
TDRA000000016213	MONTREAL, MU : 100	Keulen, S. Maria / Sion
TDRA000000016213	MONTREAL, MU : 100	Montreal, McGill University
TDRA000000016213	MONTREAL, MU : 100	Tregaskis, James
TDRA000000006000	CUNEN (Oss) : 2 (BNM)	Cunen, J. (Oss)
TDRA000000006000	CUNEN (Oss) : 2 (BNM)	Duitsland
TDRA000000000471	UTRECHT, MCC : BMH 51	Haarlem, Bisschoppelijk Museum
TDRA000000000471	UTRECHT, MCC : BMH 51	Utrecht, Museum Catharijneconvent
TDRA000000004617	KOPENHAGEN, KB : Thott 132 Oct.	Ghesken Dassels
TDRA000000004617	KOPENHAGEN, KB : Thott 132 Oct.	Kopenhagen, Koninklijke Bibliotheek
TDRA000000014410	Olim KARL und FABER (München) : Cat. 83/1963 nr. 9	Françoise Backx
TDRA000000014410	Olim KARL und FABER (München) : Cat. 83/1963 nr. 9	Gritken van der Ellen
TDRA000000014410	Olim KARL und FABER (München) : Cat. 83/1963 nr. 9	I.F. Bacx
TDRA000000014410	Olim KARL und FABER (München) : Cat. 83/1963 nr. 9	Karl & Faber (München)
TDRA000000010676	LUIK, UB : 660 A	Crassier, Guillaume-Paschal de
TDRA000000010676	LUIK, UB : 660 A	Luik, Universiteitsbibliotheek
TDRA000000000465	UTRECHT, MCC : BMH 47	Haarlem, Bisschoppelijk Museum
TDRA000000000465	UTRECHT, MCC : BMH 47	Poeldijk, parochiekerk
TDRA000000000465	UTRECHT, MCC : BMH 47	Utrecht, Museum Catharijneconvent
TDRA000000000303	GENT, UB : 2750	Anne vander Vlaest
TDRA000000000303	GENT, UB : 2750	Fonteyne, Marrie
TDRA000000000303	GENT, UB : 2750	Gent, Rijksarchief
TDRA000000000303	GENT, UB : 2750	Gent, Universiteitsbibliotheek
TDRA000000000303	GENT, UB : 2750	Gheysens, C.
TDRA000000000303	GENT, UB : 2750	Jan de Fraye
TDRA000000000303	GENT, UB : 2750	Jan van Overloepe
TDRA000000000303	GENT, UB : 2750	Jan vander Vlaest
TDRA000000000303	GENT, UB : 2750	Johanna vander Vlaest
TDRA000000000303	GENT, UB : 2750	Michiel vander Moten alias Bruelle
TDRA000000000303	GENT, UB : 2750	Philippus vander Vlaest (Brussel)
TDRA000000002514	SINT-PETERSBURG, BSS : Goll. O.v.I, 4	Doubrovsky
TDRA000000002514	SINT-PETERSBURG, BSS : Goll. O.v.I, 4	Sint-Petersburg, Biblioteka gosudarswennaja publicnaja imeni Saltykowa Scedrina
TDRA000000014376	ROSEMAN (Cleveland Heights) : 6	Asbury, E.
TDRA000000014376	ROSEMAN (Cleveland Heights) : 6	Gregory, George (Bath)
TDRA000000014376	ROSEMAN (Cleveland Heights) : 6	Palmer, Alfred Touch
TDRA000000014376	ROSEMAN (Cleveland Heights) : 6	Palmer, Oswald Touch
TDRA000000014376	ROSEMAN (Cleveland Heights) : 6	Roseman jr., Charles E. (Cleveland Heights)
TDRA000000014376	ROSEMAN (Cleveland Heights) : 6	familie Willems
TDRA000000010138	Olim SOTHEBY'S (Londen) : Cat. 1987-12-01, nr. 52	Sotheby's (Londen)
TDRA000000005253	UTRECHT, MCC : Warmond 92 A 16	Martini, G.J. de
TDRA000000005253	UTRECHT, MCC : Warmond 92 A 16	Utrecht, Museum Catharijneconvent
TDRA000000005253	UTRECHT, MCC : Warmond 92 A 16	Warmond, Groot Seminarie
TDRA000000005253	UTRECHT, MCC : Warmond 92 A 16	zuster Maerten Joesten
TDRA000000006028	BRYN MAWR, BMC : z.s.	Allan's (Philadelphia)
TDRA000000006028	BRYN MAWR, BMC : z.s.	Bryn Mawr, Bryn Mawr College, Canaday Library
TDRA000000006028	BRYN MAWR, BMC : z.s.	lid der familie Huernijnck
TDRA000000003150	'S-GRAVENHAGE, KB : 135 E 4	's-Gravenhage, Koninklijke Bibliotheek
TDRA000000003150	'S-GRAVENHAGE, KB : 135 E 4	Wouters, D. (Zeist)
TDRA000000005521	STRAATSBURG, BNU : 5525	Straatsburg, Bibliothèque Nationale et Universitaire
TDRA000000015054	DARMSTADT, HLHB : 1838	Darmstadt, Hessische Landes- und Hochschulbibliothek
TDRA000000002528	Olim MOSKOU, AMID : 1269	Moskou, Archiv Ministerstwa Inostrannych Del
TDRA000000004159	BRUSSEL, KB : II 5220	Becker, C. de
TDRA000000004159	BRUSSEL, KB : II 5220	Brussel, Koninklijke Bibliotheek
TDRA000000004159	BRUSSEL, KB : II 5220	Maaseik, Regularissen S. Agnes
TDRA000000003805	BRUSSEL, KB : 10763-64	Brussel, Koninklijke Bibliotheek
TDRA000000004818	DARMSTADT, HLHB : 1874	Darmstadt, Hessische Landes- und Hochschulbibliothek
TDRA000000004818	DARMSTADT, HLHB : 1874	Hüpsch, Johan Wilhelm Karl Adolph von
TDRA000000003811	BRUSSEL, KB : 10896	Brussel, Koninklijke Bibliotheek
TDRA000000003811	BRUSSEL, KB : 10896	Joannes Petrus Henssens
TDRA000000003811	BRUSSEL, KB : 10896	Parijs, Bibliothèque nationale de France
TDRA000000005290	WOLFENBÜTTEL, HAB : 81.1 Aug. Oct.	Wolfenbüttel, Herzog August Bibliothek
TDRA000000003839	BRUSSEL, KB : 11795	Brugge, Jezuïeten
TDRA000000003839	BRUSSEL, KB : 11795	Brussel, Koninklijke Bibliotheek
TDRA000000003839	BRUSSEL, KB : 11795	Jacobus Gheestmant
TDRA000000003839	BRUSSEL, KB : 11795	Janneken van der Mandere
TDRA000000003839	BRUSSEL, KB : 11795	Van de Velde, Jan Frans
TDRA000000006799	MÜNCHEN, BSB : Cgm 23240	München, Bayerische Staatsbibliothek
TDRA000000001790	BRUSSEL, KB : IV 512	A. D.
TDRA000000001790	BRUSSEL, KB : IV 512	Brussel, Koninklijke Bibliotheek
TDRA000000001790	BRUSSEL, KB : IV 512	Maggs Bros. (Londen)
TDRA000000004830	DARMSTADT, HLHB : 1965	Adriana van Meerten
TDRA000000004830	DARMSTADT, HLHB : 1965	Darmstadt, Hessische Landes- und Hochschulbibliothek
TDRA000000004830	DARMSTADT, HLHB : 1965	Fredrick van Rodenborch
TDRA000000004830	DARMSTADT, HLHB : 1965	familie Rodenborch
TDRA000000004824	DARMSTADT, HLHB : 1958	Darmstadt, Hessische Landes- und Hochschulbibliothek
TDRA000000004824	DARMSTADT, HLHB : 1958	Hüpsch, Johan Wilhelm Karl Adolph von
TDRA000000015929	DUBLIN, CBL : W. 98	Dublin, Chester Beatty Library
TDRA000000008978	TALLAHASSEE, SU : Special collections Strozier Library z.s.	Tallahassee, State University
TDRA000000016011	LEHMAN (New York) : A.13	Lehman, Robert
TDRA000000004373	LONDEN, BL : Add. 15267	Londen, British Library
TDRA000000002702	'S-GRAVENHAGE, KB : 71 J 71	's-Gravenhage, Koninklijke Bibliotheek
TDRA000000002702	'S-GRAVENHAGE, KB : 71 J 71	Visser, Jacob
TDRA000000005079	KEULEN, HA : GB Oct. 11	Dorothea Manffeltz
TDRA000000005079	KEULEN, HA : GB Oct. 11	Keulen, Historisches Archiv
TDRA000000012505	OXFORD, BL : Astor A 24	Albrecht van Brandenburg
TDRA000000012505	OXFORD, BL : Astor A 24	Oxford, Bodleian Library
TDRA000000000897	LEIDEN, UB : LTK 264	Leiden, Maatschappij der Nederlandse Letterkunde
TDRA000000000897	LEIDEN, UB : LTK 264	Leiden, Universiteitsbibliotheek
TDRA000000000897	LEIDEN, UB : LTK 264	Steenwinkel, Jan
TDRA000000004429	LONDEN, BL : Add. 38724	Ellis, John Henry
TDRA000000004429	LONDEN, BL : Add. 38724	Londen, British Library
TDRA000000004429	LONDEN, BL : Add. 38724	Puttick & Simpson
TDRA000000003346	'S-GRAVENHAGE, KB : 133 D 8	's-Gravenhage, Koninklijke Bibliotheek
TDRA000000003420	'S-GRAVENHAGE, KB : 133 F 15	's-Gravenhage, Koninklijke Bibliotheek
TDRA000000003420	'S-GRAVENHAGE, KB : 133 F 15	Alberdingk Thijm, Josephus Albertus
TDRA000000003420	'S-GRAVENHAGE, KB : 133 F 15	Anna Allebertsdr
TDRA000000003420	'S-GRAVENHAGE, KB : 133 F 15	Gheertruyt Foeyendr
TDRA000000003420	'S-GRAVENHAGE, KB : 133 F 15	Leiden, Augustinessen S. Maria Magdalena
TDRA000000003420	'S-GRAVENHAGE, KB : 133 F 15	Leiden, Begijnhof S. Agnes / Sint-Agnietenbegijnhof
TDRA000000003420	'S-GRAVENHAGE, KB : 133 F 15	Muller, Frederik
TDRA000000005051	KEULEN, HA : W 68	Keulen, Historisches Archiv
TDRA000000006558	BRUGGE, GS : 72/175	Brugge, Groot Seminarie
TDRA000000006558	BRUGGE, GS : 72/175	Koksijde, Cisterciënzers S. Maria, Ter Duinen
TDRA000000001223	TILBURG, TF : Haaren 5	Egmont, Margrieta Maria van
TDRA000000001223	TILBURG, TF : Haaren 5	Haaren, Groot Seminarie
TDRA000000001223	TILBURG, TF : Haaren 5	Sinckvliet, Maria
TDRA000000001223	TILBURG, TF : Haaren 5	Tilburg, Theologische Faculteit
TDRA000000011030	BALTIMORE, WAG : W. 282	Baltimore, Walters Art Gallery
TDRA000000011030	BALTIMORE, WAG : W. 282	Barbe de Feuru
TDRA000000011030	BALTIMORE, WAG : W. 282	Christophe of Ricaumez
TDRA000000011030	BALTIMORE, WAG : W. 282	Jean of Ricaumez en diens echtgenote Catherine of Barbenchon
TDRA000000011030	BALTIMORE, WAG : W. 282	Nassau, Alexandre-Constantin-Joseph van
TDRA000000011030	BALTIMORE, WAG : W. 282	graaf van Hallenes
TDRA000000007652	AMSTERDAM, UB : V J 6	Amsterdam, Universiteitsbibliotheek
TDRA000000013627	BRUSSEL, KB : 10767	Antoine de la Howarderie
TDRA000000013627	BRUSSEL, KB : 10767	Brussel, Koninklijke Bibliotheek
TDRA000000013627	BRUSSEL, KB : 10767	Doornik, Jezuïeten
TDRA000000005045	KEULEN, HA : W 63	Keulen, Historisches Archiv
TDRA000000005723	KAAPSTAD, NLSA : Grey 3 b 17	Kaapstad, National Library of South Africa
TDRA000000003352	'S-GRAVENHAGE, KB : 130 E 22	's-Gravenhage, Koninklijke Bibliotheek
TDRA000000003352	'S-GRAVENHAGE, KB : 130 E 22	Halteren, H.J. van
TDRA000000003352	'S-GRAVENHAGE, KB : 130 E 22	Koning, Jacobus
TDRA000000011756	Olim DE GHELLINCK (Elsegem) : z.nr.	Ermingert van der Marck
TDRA000000011756	Olim DE GHELLINCK (Elsegem) : z.nr.	Ghellinck, de
TDRA000000011756	Olim DE GHELLINCK (Elsegem) : z.nr.	Six (Amsterdam)
TDRA000000014809	Olim SOTHEBY'S (Londen) : Cat. 1937-03-05, nr.838	Sotheby's (Londen)
TDRA000000014809	Olim SOTHEBY'S (Londen) : Cat. 1937-03-05, nr.838	Stonehill, C.A.
TDRA000000013196	PHILADELPHIA, UP : Schoenberg s.o.	Philadelphia, University of Pennsylvania
TDRA000000013196	PHILADELPHIA, UP : Schoenberg s.o.	Schoenberg, Lawrence J.
TDRA000000003385	'S-GRAVENHAGE, KB : 131 H 13	's-Gravenhage, Koninklijke Bibliotheek
TDRA000000003385	'S-GRAVENHAGE, KB : 131 H 13	Katherijne van Waelhem
TDRA000000003385	'S-GRAVENHAGE, KB : 131 H 13	Weenink, J.B.
TDRA000000013828	TRIER, SB : 788/1372 Oct.	Eberhardsklausen, Regulieren S. Maria
TDRA000000013828	TRIER, SB : 788/1372 Oct.	Trier, Stadtbibliothek
TDRA000000005086	KEULEN, HA : GB Oct. 44	Keulen, Collegium Societatis Jesu Coloniae
TDRA000000005086	KEULEN, HA : GB Oct. 44	Keulen, Historisches Archiv
TDRA000000013182	EMDEN, GK : Fol. 3	Emden, Groβe Kirche
TDRA000000013182	EMDEN, GK : Fol. 3	Johannes van Mʺunster
TDRA000000014835	Olim CHRISTIE'S (Londen) : Cat. 1972-06-28, nr. 39	Christie's (Londen)
TDRA000000007871	BRUSSEL, KB : IV 1013	Abbey, John Roland
TDRA000000007871	BRUSSEL, KB : IV 1013	Brussel, Koninklijke Bibliotheek
TDRA000000007871	BRUSSEL, KB : IV 1013	Hornby, Charles Harry Saint John
TDRA000000007871	BRUSSEL, KB : IV 1013	Latouche, Rosie
TDRA000000007871	BRUSSEL, KB : IV 1013	Ruskin Agnew, Joan
TDRA000000007871	BRUSSEL, KB : IV 1013	Ruskin, John
TDRA000000007871	BRUSSEL, KB : IV 1013	Sotheby's (Londen)
TDRA000000007871	BRUSSEL, KB : IV 1013	Traylen, Charles W.
TDRA000000014831	Olim CHRISTIE'S (Londen) : Cat. 1972-06-28, nr. 7	("otium vitae rubigo. 1582")
TDRA000000014831	Olim CHRISTIE'S (Londen) : Cat. 1972-06-28, nr. 7	Christie's (Londen)
TDRA000000003395	'S-GRAVENHAGE, KB : 133 F 2	's-Gravenhage, Koninklijke Bibliotheek
TDRA000000003395	'S-GRAVENHAGE, KB : 133 F 2	Acquoy, Johannes Gerhardus Rijk
TDRA000000003395	'S-GRAVENHAGE, KB : 133 F 2	Johanna van der Spurt Jacobsdr
TDRA000000003395	'S-GRAVENHAGE, KB : 133 F 2	Margariet van der Spurt Jacobsdr, Gent
TDRA000000002935	BERLIJN, SBB-PK : Germ. Qu. 557	Berlijn, Preussische Staatsbibliothek
TDRA000000002935	BERLIJN, SBB-PK : Germ. Qu. 557	Berlijn, Staatsbibliothek Preussischer Kulturbesitz
TDRA000000002935	BERLIJN, SBB-PK : Germ. Qu. 557	Berlijn, Staatsbibliothek zu Berlin - Preussischer Kulturbesitz
TDRA000000002935	BERLIJN, SBB-PK : Germ. Qu. 557	Dirck Jacopzn van Leijder
TDRA000000002935	BERLIJN, SBB-PK : Germ. Qu. 557	Hoffmann von Fallersleben, August Heinrich
TDRA000000002935	BERLIJN, SBB-PK : Germ. Qu. 557	Jan Phillipsz.
TDRA000000002935	BERLIJN, SBB-PK : Germ. Qu. 557	Marburg, Westdeutsche Bibliothek
TDRA000000007681	AMSTERDAM, UB : XXI C 4	Amsterdam, Universiteitsbibliotheek
TDRA000000011785	CHICAGO, NL : 46	Chicago, Newberry Library
TDRA000000011785	CHICAGO, NL : 46	Probasco, Henry
TDRA000000005928	LEEUWARDEN, FM : Stamnr. 2453	Aesga to Hoxwier
TDRA000000005928	LEEUWARDEN, FM : Stamnr. 2453	Gaele Gaelema
TDRA000000005928	LEEUWARDEN, FM : Stamnr. 2453	Heemstra, Balthasar Theodorus van
TDRA000000005928	LEEUWARDEN, FM : Stamnr. 2453	Leeuwarden, Fries Genootschap
TDRA000000005928	LEEUWARDEN, FM : Stamnr. 2453	Leeuwarden, Fries Museum
TDRA000000005928	LEEUWARDEN, FM : Stamnr. 2453	Seerp Gaelema
TDRA000000003381	'S-GRAVENHAGE, KB : 133 F 10	's-Gravenhage, Koninklijke Bibliotheek
TDRA000000016001	Olim BISHOP (New York) : 25	Bishop, Cortland Field
TDRA000000010470	EDINBURGH, NLS : Nat. Galleries 7139	Edinburgh, National Library of Scotland
TDRA000000010470	EDINBURGH, NLS : Nat. Galleries 7139	Johanna van Axel
TDRA000000016015	LEHMAN (New York) : A.5b-c	Lehman, Robert
TDRA000000004411	LONDEN, BL : Add. 29985	Jansen, W.R.J.
TDRA000000004411	LONDEN, BL : Add. 29985	Londen, British Library
TDRA000000004411	LONDEN, BL : Add. 29985	Maaseik, Regularissen S. Agnes
TDRA000000014602	BERN, BB : A 84	Bern, Burgerbibliothek
TDRA000000011752	SINT-TRUIDEN, IFG : A 32	Maastricht, Begaarden S. Michael & S. Bartholomeus
TDRA000000011752	SINT-TRUIDEN, IFG : A 32	Sint-Truiden, Instituut voor Franciscaanse Geschiedenis
TDRA000000001541	'S-GRAVENHAGE, KB : KA 27	's-Gravenhage, Koninklijke Bibliotheek
TDRA000000001541	'S-GRAVENHAGE, KB : KA 27	Amsterdam, Koninklijke Nederlandse Academie van Wetenschappen
TDRA000000001541	'S-GRAVENHAGE, KB : KA 27	Clignett, Jacob Arnold
TDRA000000001541	'S-GRAVENHAGE, KB : KA 27	Musschenbroek, Petrus van
TDRA000000001541	'S-GRAVENHAGE, KB : KA 27	Steenwinkel, Jan
TDRA000000003356	'S-GRAVENHAGE, KB : 133 D 4	's-Gravenhage, Koninklijke Bibliotheek
TDRA000000003356	'S-GRAVENHAGE, KB : 133 D 4	familie van Jan Martenszn
TDRA000000005041	KEULEN, HA : W Duod. 59	Keulen, Historisches Archiv
TDRA000000008565	LONDEN, BL : Add. 17280	Londen, British Library
TDRA000000011034	BALTIMORE, WAG : W. 181	Baltimore, Walters Art Gallery
TDRA000000003342	'S-GRAVENHAGE, KB : 129 F 4	's-Gravenhage, Koninklijke Bibliotheek
TDRA000000003342	'S-GRAVENHAGE, KB : 129 F 4	18e eeuw: familie Keleman
TDRA000000003342	'S-GRAVENHAGE, KB : 129 F 4	18e eeuw: familie Van Stavelen
TDRA000000003342	'S-GRAVENHAGE, KB : 129 F 4	Amsterdam, Ronde begijnhof
TDRA000000003342	'S-GRAVENHAGE, KB : 129 F 4	Mary Lambersdr
TDRA000000003342	'S-GRAVENHAGE, KB : 129 F 4	Stockum, Van ('s-Gravenhage)
TDRA000000006979	NIJMEGEN, UB : 456	Deursen, Augustinessen /Soeterbeek
TDRA000000006979	NIJMEGEN, UB : 456	Helmond, Regularissen S. Maria /Onze Lieve Vrouwe in de Hage
TDRA000000006979	NIJMEGEN, UB : 456	Nijmegen, Universiteitsbibliotheek
TDRA000000006979	NIJMEGEN, UB : 456	Rosmalen, Regularissen S. Anna /Annenborch
TDRA000000003829	BRUSSEL, KB : 11231-36	Brussel, Comité de la caisse de religion
TDRA000000003829	BRUSSEL, KB : 11231-36	Brussel, Koninklijke Bibliotheek
TDRA000000003829	BRUSSEL, KB : 11231-36	Maastricht, Tertiarissen S. Andreas & S. Barbara /Maagdendriesch
TDRA000000003829	BRUSSEL, KB : 11231-36	Parijs, Bibliothèque nationale de France
TDRA000000006789	LIVERPOOL, UL : F.2.2	Liverpool, University Library
TDRA000000006789	LIVERPOOL, UL : F.2.2	Rylands, Thomas Glazebrook
TDRA000000011593	LUIK, UB : 1097	Luik, Universiteitsbibliotheek
TDRA000000011593	LUIK, UB : 1097	collectie Dewalque
TDRA000000002289	AMSTERDAM, UB : I G 17	Amsterdam, Universiteitsbibliotheek
TDRA000000002289	AMSTERDAM, UB : I G 17	Moll, Willem
TDRA000000004820	DARMSTADT, HLHB : 5	Darmstadt, Hessische Landes- und Hochschulbibliothek
TDRA000000004820	DARMSTADT, HLHB : 5	Hüpsch, Johan Wilhelm Karl Adolph von
TDRA000000015939	Olim DE LANGE VAN WIJNGAARDEN (Gouda) : Cat. 1845, 8° nr. 32	Lange van Wijngaerden, Bonaventure Adrien Corneille de
TDRA000000010841	TOLEDO, MA : 19	Atkinson, Reginald (Londen)
TDRA000000010841	TOLEDO, MA : 19	Coussemaker, Charles Edmond Henri de
TDRA000000010841	TOLEDO, MA : 19	Kockx, Pierre
TDRA000000010841	TOLEDO, MA : 19	Toledo, Museum of Art
TDRA000000010841	TOLEDO, MA : 19	d'Allèves, Ant.
TDRA000000006945	BERLIJN, KK : 78 B 3	Berlijn, Kupferstichkabinet
TDRA000000008968	RETZ, SA : 23	Retz, Stadtarchiv
TDRA000000008968	RETZ, SA : 23	familie Van Marwick
TDRA000000014372	NEW YORK, PL : 118	Harkness, mrs. Edward S.
TDRA000000014372	NEW YORK, PL : 118	New York, Public Library
TDRA000000006010	LONDEN, VAM : Reid 34	Londen, Victoria and Albert Museum
TDRA000000012071	MULARD (Parijs) : z.s.	Comte De Murard (Parijs)
TDRA000000012071	MULARD (Parijs) : z.s.	Jacques
TDRA000000012071	MULARD (Parijs) : z.s.	Pons Murard
TDRA000000012071	MULARD (Parijs) : z.s.	sedertdien in het bezit van de familie Murard
TDRA000000004613	KOPENHAGEN, KB : Thott 127 Oct.	Jenns Lauridtzen
TDRA000000004613	KOPENHAGEN, KB : Thott 127 Oct.	Kopenhagen, Koninklijke Bibliotheek
TDRA000000008029	SPRINGFIELD, CL : 91 H 78	Chapin, Dorcas
TDRA000000008029	SPRINGFIELD, CL : 91 H 78	Springfield, City Library
TDRA000000010666	WENEN, ONB : Series Nova 13238	Brussel, Chambre héraldique
TDRA000000010666	WENEN, ONB : Series Nova 13238	Wenen, Fideicommissbibliothek
TDRA000000010666	WENEN, ONB : Series Nova 13238	Wenen, Österreichische Nationalbibliothek
TDRA000000000475	UTRECHT, MCC : BMH 55	Gompertz, Lud. Petrus Abel
TDRA000000000475	UTRECHT, MCC : BMH 55	Haarlem, Bisschoppelijk Museum
TDRA000000000475	UTRECHT, MCC : BMH 55	Meulman, Isaac
TDRA000000000475	UTRECHT, MCC : BMH 55	Poeldijk, Parochiaal Museum
TDRA000000000475	UTRECHT, MCC : BMH 55	Utrecht, Museum Catharijneconvent
TDRA000000006004	STOCKHOLM, KB : A 230	Stockholm, Kungliga Biblioteket
TDRA000000006762	BERLIJN, SBB-PK : Germ. Oct. 819	Berlijn, Preussische Staatsbibliothek
TDRA000000006762	BERLIJN, SBB-PK : Germ. Oct. 819	Berlijn, Staatsbibliothek Preussischer Kulturbesitz
TDRA000000006762	BERLIJN, SBB-PK : Germ. Oct. 819	Berlijn, Staatsbibliothek zu Berlin - Preussischer Kulturbesitz
TDRA000000006762	BERLIJN, SBB-PK : Germ. Oct. 819	Tübingen, Universitätsbibliothek
TDRA000000014366	NEW YORK, PL : 70	Douglas
TDRA000000014366	NEW YORK, PL : 70	New York, Public Library
TDRA000000014366	NEW YORK, PL : 70	Stuart, R.L.
TDRA000000003632	BRUSSEL, KB : 1683-87	Brussel, Koninklijke Bibliotheek
TDRA000000003632	BRUSSEL, KB : 1683-87	Brussel, Regularissen S. Maria /Notre-Dame ter Rosen geplant in Jericho
TDRA000000015050	Olim HEUSSNER (Brussel) : Cat. 1854-12-14, nr. 184	De Lannoy
TDRA000000015050	Olim HEUSSNER (Brussel) : Cat. 1854-12-14, nr. 184	Heussner, F.
TDRA000000005243	UTRECHT, MCC : Warmond 92 A 5	Ploeg, P. van der
TDRA000000005243	UTRECHT, MCC : Warmond 92 A 5	Utrecht, Museum Catharijneconvent
TDRA000000005243	UTRECHT, MCC : Warmond 92 A 5	Warmond, Groot Seminarie
TDRA000000014428	Olim SOTHEBY'S (Londen) : Cat. 1928-05-21, nr.28	gravin van Scarbrough
TDRA000000008001	Olim DE KERCKHOVE (Gent) : z.s.	De Kerckhove, Osw.
TDRA000000006819	OXFORD, BL : Douce 223	Oxford, Bodleian Library
TDRA000000004968	Olim UTRECHT, ABM : 34 (verloren)	Utrecht, Aartsbisschoppelijk Museum
TDRA000000004954	UTRECHT, MCC : ABM 18	Utrecht, Aartsbisschoppelijk Museum
TDRA000000004954	UTRECHT, MCC : ABM 18	Utrecht, Museum Catharijneconvent
TDRA000000005492	CUIJK, SA : 27	Cuijk, Sint Aegten
TDRA000000005492	CUIJK, SA : 27	Cuyk, Kruisheren, S. Agatha
TDRA000000005492	CUIJK, SA : 27	Henning, Petrus
TDRA000000004798	DARMSTADT, HLHB : 1831	Darmstadt, Hessische Landes- und Hochschulbibliothek
TDRA000000007291	TRIER, SB : 1983/12 Oct.	Hermes, Johann Peter Job
TDRA000000007291	TRIER, SB : 1983/12 Oct.	Trier, Stadtbibliothek
TDRA000000004015	BRUSSEL, KB : II 294	Brussel, Koninklijke Bibliotheek
TDRA000000004015	BRUSSEL, KB : II 294	Della Faille, René
TDRA000000004015	BRUSSEL, KB : II 294	Kockx, Pierre
TDRA000000010060	BOSTON, UL : General Manuscript Collection Leaf 88	Boston, University's Mugor Memorial Library
TDRA000000009531	AMSTERDAM, BPH : ICN 79	Amsterdam, Bibliotheca Philosophica Hermetica
TDRA000000008149	EDINBURGH, UL : 65	Barbara Sdrayers
TDRA000000008149	EDINBURGH, UL : 65	Douchou, Pieter
TDRA000000008149	EDINBURGH, UL : 65	Edinburgh, University Library
TDRA000000008149	EDINBURGH, UL : 65	Reid
TDRA000000004773	DARMSTADT, HLHB : 1937	Darmstadt, Hessische Landes- und Hochschulbibliothek
TDRA000000004767	DARMSTADT, HLHB : 233	Darmstadt, Hessische Landes- und Hochschulbibliothek
TDRA000000012105	SPRINGFIELD, CL : 91 I 29	San Caro, Diego (New York)
TDRA000000012105	SPRINGFIELD, CL : 91 I 29	Springfield, City Library
TDRA000000012105	SPRINGFIELD, CL : 91 I 29	Washburn Carmichael, Linda
TDRA000000006170	ROBINSON (Londen) : z.s.	Robinson, P.R. (Londen)
TDRA000000010074	NEW HAVEN, YUBL : 310	Falkner, John Meade
TDRA000000010074	NEW HAVEN, YUBL : 310	Hailstone, Edward
TDRA000000010074	NEW HAVEN, YUBL : 310	New Haven, Yale University, Beinecke Library
TDRA000000010074	NEW HAVEN, YUBL : 310	Tinker Patterson, Catherine
TDRA000000006616	WENEN, ONB : 1858	Antoine de Lalaing
TDRA000000006616	WENEN, ONB : 1858	Eugenius, prins van Savoye-Carignan
TDRA000000006616	WENEN, ONB : 1858	Guillaume de Croy
TDRA000000006616	WENEN, ONB : 1858	Wenen, Österreichische Nationalbibliothek
TDRA000000006616	WENEN, ONB : 1858	aartshertog Karel
TDRA000000004001	BRUSSEL, KB : II 116	Brussel, Koninklijke Bibliotheek
TDRA000000004001	BRUSSEL, KB : II 116	Serrure, Constant-Philippe
TDRA000000004001	BRUSSEL, KB : II 116	broeder Olivier vanden Stock
TDRA000000015124	WALLER ('s-Gravenhage) : z.s.	Baro Ledensis
TDRA000000015124	WALLER ('s-Gravenhage) : z.s.	Petrus Florentini van de Zype
TDRA000000015124	WALLER ('s-Gravenhage) : z.s.	Utrecht, Universiteitsbibliotheek
TDRA000000015124	WALLER ('s-Gravenhage) : z.s.	Waller, L.C. ('s-Gravenhage)
TDRA000000015124	WALLER ('s-Gravenhage) : z.s.	Waller-Pierson, H.
